"questionId","year","subject","questionType","reasoning_type","difficulty","static_vs_dynamic","suggested_difficulty","suggested_static_vs_dynamic","suggested_reasoning_type","passage_id","suggested_passage_id","question_nature","suggested_question_nature","primary_concept","concepts","concept_suggestions","questionText","question_intent","cognitive_level","trap_type","secondary_subject","error_prone_area","confidence_level","trend_tag","set_id","set_type"
"UPSC_2022_GS1_Q89","2022","General Studies","mcq_standard","","","","","","","","","","","Wildlife Protection Law","","",",Q89. With reference to Indian laws about wildlife protection, consider the following statements: 1. Wild animals are the sole property of the government. 2. When a wild animal is declared protected, such animal is entitled for equal protection whether it is found in protected areas or outside. 3. Apprehension of a protected wild animal becoming a danger to human life is sufficient ground for its capture or killing. Which of the statements given above is/are correct? (a) 1 and 2 (b) 2 only (c) 1 and 3 (d) 3 only","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2022_GS1_Q90","2022","General Studies","mcq_standard","","","","","","","","","","","Ants and Fungus Farming","","",",Q90. Certain species of which one of the following organisms are well known as cultivators of fungi? (a) Ant (b) Cockroach (c) Crab (d) Spider","Fact Recall","L1","Fact Twist","","Memory Gap","High","Repeating","",""
"UPSC_2022_GS1_Q91","2022","General Studies","mcq_standard","","","","","","","","","","","Ashoka Rock Edicts Locations","","",",Q91. Consider the following pairs: Site of Ashoka's major rock edicts - Location in the State of 1. Dhauli - Odisha 2. Erragudi - Andhra Pradesh 3. Jaugada - Madhya Pradesh 4. Kalsi - Karnataka How many pairs given above are correctly matched? (a) Only one pair (b) Only two pairs (c) Only three pairs (d) All four pairs","Elimination Logic","L2","Fact Misassociation","","Fact Misassociation","High","Repeating","",""
"UPSC_2022_GS1_Q92","2022","General Studies","mcq_standard","","","","","","","","","","","Kings and Dynasties","","",",Q92. Consider the following pairs: King - Dynasty 1. Nannuka - Chandela 2. Jayashakti - Paramara 3. Nagabhata II - Gurjara-Pratihara 4. Bhoja - Rashtrakuta How many pairs given above are correctly matched? (a) Only one pair (b) Only two pairs (c) Only three pairs (d) All four pairs","Elimination Logic","L2","Fact Misassociation","","Fact Misassociation","High","Repeating","",""
"UPSC_2022_GS1_Q93","2022","General Studies","mcq_standard","","","","","","","","","","","Sangam Literature","","",",Q93. Which one of the following statements about Sangam literature in ancient South India is correct? (a) Sangam poems are devoid of any references to material culture. (b) The social classification of Varna was known to Sangam poets. (c) Sangam poems have no references to warrior ethics. (d) Sangam literature refers to magical forces as irrational.","Fact Recall","L1","Fact Twist","","Memory Gap","High","Repeating","",""
"UPSC_2022_GS1_Q94","2022","General Studies","mcq_standard","","","","","","","","","","","Yogavasistha Persian Translation","","",",Q94. 'Yogavasistha' was translated into Persian by Nizamuddin Panipati during the reign of: (a) Akbar (b) Humayun (c) Shahjahan (d) Aurangzeb","Fact Recall","L1","Fact Twist","","Memory Gap","High","Repeating","",""
"UPSC_2022_GS1_Q95","2022","General Studies","mcq_standard","","","","","","","","","","","Ramanuja Teachings","","",",Q95. The world's second tallest statue in sitting pose of Ramanuja was inaugurated by the Prime Minister of India at Hyderabad recently. Which one of the following statements correctly represents the teachings of Ramanuja? (a) The best means of salvation was devotion. (b) Vedas are eternal, self-existent and wholly authoritative. (c) Logical arguments were essential means for the highest bliss. (d) Salvation was to be obtained through meditation.","Fact Recall","L1","Fact Twist","","Memory Gap","High","Emerging","",""
"UPSC_2022_GS1_Q96","2022","General Studies","mcq_standard","","","","","","","","","","","Somnath Temple","","",",Q96. The Prime Minister recently inaugurated the new Circuit House near Somnath Temple at Veraval. Which of the following statements are correct regarding Somnath Temple? 1. Somnath Temple is one of the Jyotirlinga shrines. 2. A description of Somnath Temple was given by Al-Biruni. 3. Pran Pratishtha of Somnath Temple (installation of the present day temple) was done by President S. Radhakrishnan. Select the correct answer using the code given below: (a) 1 and 2 only (b) 2 and 3 only (c) 1 and 3 only (d) 1, 2 and 3","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Emerging","",""
"UPSC_2022_GS1_Q97","2022","General Studies","mcq_standard","","","","","","","","","","","B Cells and T Cells","","",",Q97. Which one of the following statements best describes the role of B cells and T cells in the human body? (a) They protect the body from environmental allergens. (b) They alleviate the body's pain and inflammation. (c) They act as immunosuppressants in the body. (d) They protect the body from the diseases caused by pathogens.","Fact Recall","L1","Fact Twist","","Memory Gap","High","Repeating","",""
"UPSC_2022_GS1_Q98","2022","General Studies","mcq_standard","","","","","","","","","","","Nanoparticles","","",",Q98. Consider the following statements: 1. Other than those made by humans, nanoparticles do not exist in nature. 2. Nanoparticles of some metallic oxides are used in the manufacture of some cosmetics. 3. Nanoparticles of some commercial products which enter the environment are unsafe for humans. Which of the statements given above is/are correct? (a) 1 only (b) 3 only (c) 1 and 2 (d) 2 and 3","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Emerging","",""
"UPSC_2022_GS1_Q99","2022","General Studies","mcq_standard","","","","","","","","","","","DNA Barcoding","","",",Q99. Consider the following statements: DNA Barcoding can be a tool to: 1. assess the age of a plant or animal. 2. distinguish among species that look alike. 3. identify undesirable animal or plant materials in processed foods. Which of the statements given above is/are correct? (a) 1 only (b) 3 only (c) 1 and 2 (d) 2 and 3","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Emerging","",""
"UPSC_2022_GS1_Q100","2022","General Studies","mcq_standard","","","","","","","","","","","Acid Rain Pollutants","","",",Q100. Consider the following: 1. Carbon monoxide 2. Nitrogen oxide 3. Ozone 4. Sulphur dioxide Excess of which of the above in the environment is/are cause(s) of acid rain? (a) 1, 2 and 3 (b) 2 and 4 only (c) 4 only (d) 1, 3 and 4","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2023_GS1_Q1","2023","General Studies","mcq_standard","","","","","","","","","","","Lakes and Rivers (India)","","",",Q1. Consider the following statements: Jhelum River passes through Wular Lake. Krishna River directly feeds Kolleru Lake. Meandering of Gandak River formed Kanwar Lake. How many of the statements given above are correct? (a) Only one (b) Only two (c) All three (d) None","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2023_GS1_Q2","2023","General Studies","mcq_standard","","","","","","","","","","","Indian Ports","","",",Q2. Consider the following pairs: Port ? Well known as Kamarajar Port: First major port in India registered as a company Mundra Port: Largest privately owned port in India Visakhapatnam Port: Largest container port in India How many of the above pairs are correctly matched? (a) Only one pair (b) Only two pairs (c) All three pairs (d) None of the pairs","Elimination Logic","L2","Fact Misassociation","","Fact Misassociation","High","Repeating","",""
"UPSC_2023_GS1_Q3","2023","General Studies","mcq_standard","","","","","","","","","","","Deciduous Trees","","",",Q3. Consider the following trees: Jackfruit (Artocarpus heterophyllus) Mahua (Madhuca indica) Teak (Tectona grandis) How many of the above are deciduous trees? (a) Only one (b) Only two (c) All three (d) None","Elimination Logic","L2","Fact Misassociation","","Fact Misassociation","High","Repeating","",""
"UPSC_2023_GS1_Q4","2023","General Studies","mcq_standard","","","","","","","","","","","India-China Agriculture Comparison","","",",Q4. Consider the following statements: India has more arable area than China. The proportion of irrigated area is more in India as compared to China. The average productivity per hectare in Indian agriculture is higher than that in China. How many of the above statements are correct? (a) Only one (b) Only two (c) All three (d) None","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2023_GS1_Q5","2023","General Studies","mcq_standard","","","","","","","","","","","Coastal Geomorphology (Sea Level)","","",",Q5. Which one of the following is the best example of repeated falls in sea level, giving rise to present-day extensive marshland? (a) Bhitarkanika Mangroves (b) Marakkanam Salt Pans (c) Naupada Swamp (d) Rann of Kutch","Fact Recall","L1","Fact Twist","","Memory Gap","High","Repeating","",""
"UPSC_2023_GS1_Q6","2023","General Studies","mcq_standard","","","","","","","","","","","Ilmenite and Rutile (Titanium)","","",",Q6. Ilmenite and rutile, abundantly available in certain coastal tracts of India, are rich sources of which one of the following? (a) Aluminium (b) Copper (c) Iron (d) Titanium","Fact Recall","L1","Fact Twist","","Memory Gap","High","Repeating","",""
"UPSC_2023_GS1_Q7","2023","General Studies","mcq_standard","","","","","","","","","","","Cobalt Production","","",",Q7. About three-fourths of world?s cobalt, a metal required for the manufacture of batteries for electric motor vehicles, is produced by (a) Argentina (b) Botswana (c) the Democratic Republic of the Congo (d) Kazakhstan","Fact Recall","L1","Fact Twist","","Memory Gap","High","Emerging","",""
"UPSC_2023_GS1_Q8","2023","General Studies","mcq_standard","","","","","","","","","","","Congo Basin","","",",Q8. Which one of the following is a part of the Congo Basin? (a) Cameroon (b) Nigeria (c) South Sudan (d) Uganda","Fact Recall","L1","Fact Twist","","Memory Gap","High","Repeating","",""
"UPSC_2023_GS1_Q9","2023","General Studies","mcq_standard","","","","","","","","","","","Indian Hills and Ranges","","",",Q9. Consider the following statements: Amarkantak Hills are at the confluence of Vindhya and Sahyadri Ranges. Biligirirangan Hills constitute the easternmost part of Satpura Range. Seshachalam Hills constitute the southernmost part of Western Ghats. How many of the statements given above are correct? (a) Only one (b) Only two (c) All three (d) None","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2023_GS1_Q10","2023","General Studies","mcq_standard","","","","","","","","","","","Connectivity Corridors (India)","","",",Q10. With reference to India?s projects on connectivity, consider the following statements: East-West Corridor under Golden Quadrilateral Project connects Dibrugarh and Surat. Trilateral Highway connects Moreh in Manipur and Chiang Mai in Thailand via Myanmar. Bangladesh-China-India-Myanmar Economic Corridor connects Varanasi in Uttar Pradesh with Kunming in China. How many of the above statements are correct? (a) Only one (b) Only two (c) All three (d) None","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Emerging","",""
